Product Price,Quantity Sold,Discount Applied,Customer Age,Time on Site,Days Since Last Purchase,Product Category,Customer Segment,Region,Payment Method,Day of the Week,Promotion Type,Sales Amount
40.91975924478789,0,0.060816817353383845,23.502929918715868,9.939680583850373,3.093843816815127,Groceries,Returning Customer,Asia,Cash,Thursday,Holiday Sale,3.6136545612420297
35.87696298664709,2,0.11804942567466582,30.462691343437605,6.110422466957562,0.6813494723115875,Groceries,Returning Customer,North America,Credit Card,Saturday,Flash Sale,76.17092702389922
64.65648768921554,1,0.20585024152599832,46.9723033728129,0.40005320860169824,4.61902700852986,Groceries,New Customer,Europe,Cash,Monday,Flash Sale,51.08711788292709
47.74223699513465,7,0.12354262178244123,41.668339654454236,23.424389129588672,42.801318797811035,Apparel,Returning Customer,North America,Cash,Thursday,Holiday Sale,396.93340555244146
50.67528204687924,1,0.2719849530029873,11.473609898064336,32.46577099815036,3.4228417435164227,Electronics,Returning Customer,North America,Credit Card,Sunday,Holiday Sale,73.57048019787726
35.75251813786544,1,0.18459015628213288,21.673529355136317,23.794071235814478,13.96837719157002,Electronics,New Customer,North America,PayPal,Sunday,Holiday Sale,45.79876921942876
44.556172754748175,1,0.046130324976409266,56.588863797073685,2.1377110814379066,1.9561179844407655,Apparel,New Customer,North America,Credit Card,Tuesday,Clearance,30.449210032709704
51.10922589709866,2,0.14623330229680842,46.79567407931724,4.0493809891184736,16.99845819366928,Groceries,Returning Customer,Europe,PayPal,Thursday,Holiday Sale,105.95371364851103
38.490064225776976,4,0.22943362367872977,29.170727852756066,31.175145335495152,27.7795573123938,Apparel,Returning Customer,Europe,Credit Card,Tuesday,Clearance,129.9535015572896
53.75698018345672,2,0.19300354959196084,20.115678301715633,1.125238266701678,29.706967704403326,Groceries,Returning Customer,Europe,PayPal,Saturday,Holiday Sale,113.8265228735402
43.99361310081195,1,0.26557907210163595,22.504929374788247,8.754001241591903,21.951360852129486,Electronics,New Customer,North America,PayPal,Thursday,Clearance,64.38101520255145
47.083062502067236,1,0.22499486895678497,40.09161042841708,6.646034284790144,83.47088729350958,Apparel,Returning Customer,North America,Credit Card,Saturday,Clearance,51.158606517504204
43.98293387770603,1,0.018484131782965995,54.76928356956909,1.647551107156082,22.723309882796674,Groceries,Returning Customer,North America,PayPal,Tuesday,Clearance,-3.318072970309913
68.52278184508938,0,0.03375379477144662,54.13257510227091,21.76635431010763,58.82054763299006,Apparel,Returning Customer,North America,Credit Card,Thursday,Flash Sale,0.504015878744649
49.86502775262066,4,0.1949246096313295,19.243145065108088,1.4404871166750675,148.96589249971527,Groceries,VIP Customer,Asia,Credit Card,Thursday,Holiday Sale,197.424644986206
39.422890710440996,1,0.07152238755358159,32.042287230788396,8.982223546274096,7.831025011586203,Groceries,Returning Customer,North America,Cash,Thursday,Holiday Sale,62.79935646685591
58.225449121031886,3,0.1763504707917712,26.42952284228759,3.8299087969350754,9.258405093422304,Apparel,Returning Customer,North America,Bank Transfer,Tuesday,Holiday Sale,187.60193207695795
37.791563500289776,3,0.23766527762819295,36.369503069692236,5.412524265814861,22.136149233957255,Groceries,Returning Customer,Europe,PayPal,Tuesday,Holiday Sale,101.91566552823593
52.08863595004755,3,0.1730794763421156,21.68939187759405,2.3744484686543292,6.0406685941194125,Apparel,New Customer,Asia,Cash,Tuesday,Clearance,116.19297005350185
30.403298761202244,2,0.12464657100188681,29.541816228218366,9.799471499092556,24.911997931334877,Apparel,New Customer,North America,PayPal,Sunday,Flash Sale,53.965146889569425
36.71813951101569,2,0.19388109333381567,26.327388820969695,44.80962051173244,34.59743129039663,Apparel,Returning Customer,Europe,Cash,Sunday,Flash Sale,61.59429619071129
51.96861235869123,3,0.043085833282389505,40.23604585920179,17.930188479581048,1.8689525297523162,Electronics,New Customer,North America,Bank Transfer,Monday,Holiday Sale,180.6644524534586
57.38466579995411,2,0.21696239865098452,29.85141128637056,11.495031058813048,34.31408648156575,Apparel,VIP Customer,Europe,Cash,Thursday,Holiday Sale,126.07530831265628
51.7136828118997,0,0.20910753411360664,31.288223052419045,14.121509014321365,5.211566919683369,Apparel,Returning Customer,Europe,Bank Transfer,Tuesday,Holiday Sale,-11.41140413476209
48.843517176117594,3,0.15432100948568672,40.1091846857164,18.28133111445108,10.671059987335333,Electronics,VIP Customer,Europe,Credit Card,Sunday,Holiday Sale,273.61814009774633
46.98896304410711,2,0.0836440485039517,51.42520838124413,6.396956973555179,40.275194511786225,Apparel,New Customer,North America,Credit Card,Saturday,Holiday Sale,100.00721672893158
35.214780096325725,4,0.23926913598892496,56.15775504711473,8.371196480531749,5.3590905207952675,Apparel,Returning Customer,Asia,PayPal,Wednesday,Holiday Sale,106.58663308235101
42.801557916052914,2,0.15316509096840517,39.56012675380858,22.58403200320135,22.758298940174445,Groceries,Returning Customer,North America,Cash,Wednesday,Flash Sale,-1.4312131694761092
45.393612290402125,1,0.017753071757840633,34.114260081907226,11.905543494901673,26.687660738411804,Apparel,New Customer,Europe,Credit Card,Monday,Clearance,21.835448406616937
60.57122226218915,3,0.275583765552198,48.1624730679068,1.4620936862655536,5.386645064867282,Apparel,New Customer,Asia,Credit Card,Thursday,Holiday Sale,113.12100496123985
53.43618289568462,2,0.23031493094606756,46.6716454701156,15.120197765140055,9.63846645908827,Groceries,VIP Customer,North America,Credit Card,Thursday,Clearance,124.15832113841077
32.36959844637266,2,0.1754415443048045,43.81810932508877,0.22968075269069313,27.977475893193137,Apparel,VIP Customer,Europe,Cash,Friday,Holiday Sale,80.89265495528562
53.24083969394795,0,0.13104765518487035,19.206595687858783,18.80767703795708,18.552241936673532,Electronics,New Customer,North America,Cash,Wednesday,Clearance,32.25754908827296
46.149177195836835,0,0.2879699094125072,47.08175403170009,15.525818995444888,32.36264289823782,Groceries,New Customer,North America,PayPal,Saturday,Holiday Sale,-12.073890992440582
43.23077999694041,4,0.2325061722796204,38.582013586110435,17.763546481557476,57.87212686972687,Groceries,Returning Customer,North America,Credit Card,Saturday,Flash Sale,112.73858023154024
56.11676288840868,1,0.16049792018605094,26.062976897945852,0.23875306356836212,4.351953205887618,Electronics,New Customer,North America,PayPal,Wednesday,Clearance,43.878782496628276
60.30999522495951,2,0.19594616855516583,28.281239425250167,35.917104256702544,2.1975378599510993,Groceries,VIP Customer,Asia,Credit Card,Saturday,Flash Sale,103.63687705825774
59.31280119116199,1,0.08422512051893974,40.820322888727965,9.522600087860745,32.963760339858595,Apparel,New Customer,Asia,Credit Card,Thursday,Clearance,51.21819590886155
41.607824767773614,1,0.05871478282466544,9.883613562126925,16.096799076310926,44.174350751562855,Electronics,New Customer,Europe,Cash,Tuesday,Holiday Sale,58.33091469054315
46.907876241487855,1,0.08199586419122358,33.7452683563034,8.359998320129419,17.89733319654575,Apparel,New Customer,Asia,PayPal,Friday,Holiday Sale,22.16611033493414
53.31263431403564,2,0.08794082978481803,28.449374408179086,4.151356920989158,15.021777423489535,Groceries,Returning Customer,Asia,PayPal,Tuesday,Holiday Sale,97.94478750953657
59.75545127122359,3,0.22192153519161323,27.430590884404765,3.511876941449383,27.24758297568641,Apparel,VIP Customer,Europe,Cash,Tuesday,Holiday Sale,183.9994538624928
45.2082576215471,2,0.04201831221576976,30.42806874471792,0.724996819322663,24.052317966649497,Apparel,New Customer,North America,PayPal,Thursday,Flash Sale,69.4448226374426
48.14341023336183,1,0.23327616051530364,20.20599628583231,7.820110576857191,20.210378932559983,Electronics,Returning Customer,Asia,Credit Card,Monday,Holiday Sale,60.2042988754279
38.93665025993972,1,0.1570185940083637,45.524800438158735,1.5500505911658946,51.2289134262774,Groceries,VIP Customer,North America,Cash,Sunday,Holiday Sale,62.808991391917985
38.037933759193294,2,0.11537193131304053,13.72105155374743,8.382131490469362,5.716677549704829,Electronics,Returning Customer,North America,Credit Card,Saturday,Clearance,126.29506816461753
58.125258223941984,1,0.0901188328781066,36.692875418008754,9.806058698282978,34.29657857631179,Electronics,New Customer,Europe,Cash,Thursday,Holiday Sale,39.519304656621415
63.56240028570823,3,0.15396018136402656,26.5244212128339,5.835409470752181,40.56719441160792,Groceries,Returning Customer,North America,PayPal,Tuesday,Flash Sale,98.91103914756823
49.27989878419666,2,0.09525553878901484,54.83578680000457,1.6998774036118245,69.47072107593526,Groceries,New Customer,North America,PayPal,Saturday,Flash Sale,59.435736359709296
60.03532897892024,1,0.1288355977286961,35.22686438484168,5.6688001790615115,87.06736861439165,Apparel,Returning Customer,Asia,Credit Card,Thursday,Flash Sale,42.01044776905743
53.61636025047634,3,0.22170458690470488,13.766671896429461,21.092574447639144,21.270104599036316,Electronics,Returning Customer,Europe,PayPal,Thursday,Holiday Sale,212.34458060936845
43.54880245394876,3,0.18779955190594516,40.468210765186214,6.125774598628455,17.055761673866858,Apparel,Returning Customer,Europe,Credit Card,Saturday,Holiday Sale,136.12784957050917
53.61395605508414,4,0.22439471294195495,24.07423288955554,4.196595616098491,21.029850675065063,Groceries,New Customer,Europe,Bank Transfer,Sunday,Holiday Sale,122.3627491666534
65.38036566465969,0,0.21389210689293664,44.84889061086502,9.936145261486192,39.5679619782044,Apparel,Returning Customer,Europe,Credit Card,Monday,Holiday Sale,-35.31795045125983
49.64173960890049,4,0.2445217479968765,41.177226655333584,9.645944621233074,0.5196151937566369,Electronics,Returning Customer,North America,PayPal,Friday,Holiday Sale,277.7884374900506
65.64643655814007,2,0.060506987912013865,49.7259549738602,0.9498837950846748,5.740043299234378,Groceries,New Customer,Asia,PayPal,Saturday,Clearance,50.75990017985679
23.802548959102555,2,0.2985368998419904,36.870317503872606,2.6982980131133187,71.47038959672625,Groceries,New Customer,Europe,Cash,Friday,Holiday Sale,8.640103488466856
58.21902504375224,0,0.14273113496146977,43.19148792846604,6.820187267629664,6.523593687579039,Apparel,New Customer,Europe,Cash,Tuesday,Clearance,-12.572730878667265
50.870470682381715,1,0.21546988142426118,35.42754156442414,4.562286577692603,7.781911079343951,Groceries,VIP Customer,Asia,PayPal,Friday,Holiday Sale,20.64878682140437
47.009926495341325,4,0.2033250489003965,29.103462097296106,3.855991174670412,84.13567837686642,Electronics,VIP Customer,Europe,Credit Card,Sunday,Clearance,275.4569508485293
50.91760776535502,2,0.1698450253851085,45.657549318056724,5.900739502152124,10.456115382331076,Apparel,New Customer,North America,Credit Card,Tuesday,Holiday Sale,119.40765023514956
30.124310853991073,3,0.2987448655817603,22.695160290746003,3.4293278911471385,10.293422466271767,Electronics,Returning Customer,North America,Cash,Sunday,Clearance,83.87546443651796
47.80328112162488,2,0.06519475489106596,34.63692779327531,4.2690077544933445,77.19594809884998,Groceries,Returning Customer,North America,Cash,Wednesday,Holiday Sale,58.32719117339039
53.57112571511746,7,0.12651866018370844,29.314344278209674,14.855835358359148,14.104044848684477,Groceries,VIP Customer,Europe,Credit Card,Monday,Clearance,341.3236544786408
64.77894044741517,2,0.03831916776762959,43.42094066957922,7.138214073538105,20.43312090300486,Groceries,New Customer,Asia,Credit Card,Saturday,Holiday Sale,94.9699691267244
44.81729781726352,3,0.05455064159476484,25.533193550056787,20.624341458946557,24.657202860832395,Apparel,Returning Customer,Europe,Credit Card,Friday,Holiday Sale,134.46960503733908
41.91506397106812,0,0.21388921907302996,30.911674073750106,29.673441974624048,60.81286902840035,Apparel,New Customer,North America,PayPal,Saturday,Flash Sale,41.70718346043586
44.982429564154636,2,0.0014528036289840117,35.439135020424956,25.520379837351584,2.422360033740353,Groceries,Returning Customer,Asia,Credit Card,Tuesday,Holiday Sale,87.67314923768721
59.15402117702074,3,0.26694619541089515,49.877230520151386,2.9264247847752447,9.067885119001987,Groceries,Returning Customer,Europe,Cash,Monday,Flash Sale,77.20389593557259
53.287511096596845,3,0.1899553449805955,29.67483692836851,6.403383019026823,26.529818707619135,Electronics,New Customer,Asia,PayPal,Tuesday,Clearance,129.94258492531566
44.70239796232961,3,0.132271516114899,30.991079250706655,7.658301010149257,17.107332884079064,Electronics,Returning Customer,Asia,Cash,Sunday,Holiday Sale,175.14419049120534
55.13267433113356,3,0.09940833217407767,21.517983072969464,19.118327196785316,9.783571718690238,Groceries,Returning Customer,Europe,PayPal,Monday,Clearance,142.6191238403336
50.9707754934804,1,0.03788221457997486,25.17005236242434,8.187572725486529,15.810797572830813,Apparel,New Customer,North America,Credit Card,Sunday,Flash Sale,23.938971930612126
59.68644990532889,2,0.2764687759361626,39.12981252415337,2.9130929697991452,101.65670017281397,Electronics,New Customer,North America,PayPal,Sunday,Clearance,101.01468612203583
42.979469061226474,2,0.21369669751057815,35.320685091987016,7.93053958958743,0.6377070181631784,Groceries,Returning Customer,North America,Bank Transfer,Thursday,Flash Sale,32.53669516880349
46.723378534022316,1,0.10091789967781234,35.48103148200129,0.452949983396693,4.768975218700875,Groceries,Returning Customer,North America,Cash,Saturday,Holiday Sale,58.432257754814955
46.078918468678424,1,0.021280853832186142,52.412149315429836,17.965953662187182,0.564941101841962,Electronics,Returning Customer,Europe,Credit Card,Wednesday,Holiday Sale,22.16664570550782
35.364850518678814,3,0.09770484946230529,18.27722086829366,8.347093035721871,26.997514821548545,Electronics,New Customer,North America,Credit Card,Saturday,Holiday Sale,152.50474578638395
52.96120277064576,4,0.05539028844272503,58.17821643489676,10.547405128666863,0.39063856204010144,Groceries,New Customer,North America,Bank Transfer,Saturday,Holiday Sale,182.38408574644652
52.610552721798896,1,0.2358819939693627,46.78274680554767,2.243181533245412,18.15496691104415,Electronics,Returning Customer,North America,Cash,Wednesday,Holiday Sale,93.62474375125365
50.05113456642461,0,0.2158796054269079,31.742069991257907,8.167496894498736,58.81163793844114,Groceries,Returning Customer,North America,Cash,Friday,Flash Sale,16.55885284575159
47.65412866624853,2,0.14944818819687752,38.91232786851178,7.563785890765592,3.0677928283362244,Electronics,New Customer,Europe,Bank Transfer,Monday,Holiday Sale,74.6561994528146
35.84629257949586,1,0.26575233092730255,28.171549157532855,9.66613306132709,13.63213262403909,Electronics,Returning Customer,Europe,PayPal,Monday,Flash Sale,48.48660070415866
45.79354677234641,2,0.054204206441725196,38.19233209442547,18.800665663265185,14.244355320781562,Groceries,New Customer,Europe,Cash,Saturday,Clearance,88.02506616131893
46.572854834732304,3,0.13558967563004834,56.498433985724354,14.462076934067408,13.494468234490125,Electronics,VIP Customer,North America,Credit Card,Tuesday,Holiday Sale,280.6406210430238
41.97722730778381,2,0.21318609118923612,28.53711791747969,7.915859492446132,38.99932170689087,Electronics,New Customer,Asia,Credit Card,Thursday,Flash Sale,70.67225320961361
48.387142883339905,0,0.020340704915603747,32.679943917816495,22.387007295713705,0.13258049757135548,Groceries,New Customer,North America,Credit Card,Friday,Clearance,17.88530972795533
54.040508568145384,1,0.11180320826841328,27.43233779402121,4.438188204225818,45.419069756357686,Apparel,Returning Customer,North America,Credit Card,Tuesday,Holiday Sale,69.34135185049026
68.8618590121053,1,0.17149944065465406,29.038863883784025,6.783587111565983,54.79823074893284,Apparel,Returning Customer,North America,Credit Card,Tuesday,Flash Sale,22.51374175967883
51.74577812831839,0,0.11004106162110709,30.97305968664384,10.482062982250131,16.940696302092377,Groceries,New Customer,Asia,Cash,Thursday,Clearance,10.11166840441633
52.57550390722764,4,0.14405969678182526,24.05114411326042,5.811885220041619,65.45273307815695,Groceries,New Customer,Asia,PayPal,Friday,Holiday Sale,98.08620336860834
49.25554084233833,1,0.18243550481012152,32.36387933186195,4.485055204305574,14.391391042155583,Groceries,New Customer,Asia,PayPal,Thursday,Holiday Sale,33.672178393470844
30.812287847009586,2,0.11051718425387548,35.54232395849379,1.1922761171218768,35.59605010683814,Electronics,Returning Customer,North America,PayPal,Thursday,Flash Sale,36.794246926791104
49.73486124550783,0,0.03180430677674046,30.96850094694795,10.103252894657722,14.771152475007012,Apparel,New Customer,Asia,Credit Card,Sunday,Holiday Sale,-18.138477220787788
50.60230209941027,4,0.04183334920263971,12.009046507845103,2.139439543065765,1.1573423264816025,Apparel,New Customer,Asia,Bank Transfer,Tuesday,Holiday Sale,138.75518675071882
74.63242112485287,0,0.1581011908662591,33.45682292629438,1.4879584822919698,2.613386398605209,Electronics,New Customer,Asia,Credit Card,Thursday,Clearance,2.6946291597323198
48.076390352188774,1,0.05242200768956918,34.52728377955509,2.01079869848749,17.50454637589147,Apparel,VIP Customer,Asia,Credit Card,Tuesday,Flash Sale,47.257908522451544
53.015473423336125,2,0.266950101643169,53.9754169494349,11.662933324591592,138.44477926948045,Electronics,New Customer,Asia,Credit Card,Tuesday,Clearance,102.37510378236338
49.65288230294757,3,0.2502557055371478,35.26818720180438,1.4891683928325186,5.8642778334642465,Apparel,Returning Customer,Europe,PayPal,Thursday,Flash Sale,85.16060420061804
38.31321962380468,1,0.1047096207018046,44.35586072532661,37.39583945506946,67.78058377453411,Electronics,Returning Customer,Asia,Credit Card,Wednesday,Clearance,67.72500320034814
61.42822814515021,2,0.24929615159847895,30.74300291643926,14.21057151409386,75.54553538155407,Apparel,Returning Customer,Europe,Cash,Monday,Flash Sale,82.79221758477178
57.519330326867745,4,0.15995634910232848,47.98174338654,4.987895288405056,15.81113088836995,Electronics,Returning Customer,North America,Credit Card,Saturday,Holiday Sale,429.77762262494866
57.910319470430466,6,0.047715278580882335,25.554568526660425,8.996370575189506,18.5871719592611,Groceries,Returning Customer,North America,Bank Transfer,Thursday,Holiday Sale,316.6791245862346
40.906125452052606,0,0.18426355636239708,40.04989201118751,0.07655874668440671,20.964121052827,Electronics,New Customer,Europe,Cash,Monday,Flash Sale,-15.548405835129886
64.02794310936099,1,0.20383533516492194,43.403653810816394,18.613149461340356,44.14339326083807,Groceries,New Customer,Asia,Cash,Tuesday,Holiday Sale,-3.025237893320245
35.98148937207719,1,0.02516747354104758,41.936061255011595,3.163718072428861,3.9622376491030096,Electronics,New Customer,North America,PayPal,Sunday,Clearance,15.041791057226071
55.868570938002705,2,0.09433592712661144,56.641498101805055,0.7459823600693459,11.953371119596962,Apparel,Returning Customer,North America,PayPal,Monday,Clearance,84.61314621522263
71.90455625809979,0,0.0016151962835756815,29.156353416401515,14.193089980226985,5.615283809654265,Apparel,Returning Customer,North America,Bank Transfer,Wednesday,Holiday Sale,13.492762708444133
40.09463674869312,3,0.0949286410068379,49.13783310281326,3.998533773313895,63.21404072165076,Electronics,Returning Customer,North America,Credit Card,Wednesday,Holiday Sale,223.9475879956508
44.33702270397228,5,0.10063359987577461,46.556451227255494,8.382681206141264,2.193837552579045,Groceries,VIP Customer,North America,PayPal,Monday,Holiday Sale,260.8536657584702
50.99651365087641,1,0.18906258803372544,35.494664080140375,18.581015313004656,41.31458642598196,Groceries,Returning Customer,Europe,Credit Card,Tuesday,Holiday Sale,47.63024105717792
44.96524345883801,4,0.0597129838947495,53.3926104012489,14.958028484383636,17.38069193524493,Apparel,New Customer,North America,Bank Transfer,Saturday,Clearance,173.15018264248687
34.493365689338674,2,0.009027296018337794,33.53441846032132,4.107341537307645,37.616343102602585,Electronics,New Customer,North America,PayPal,Saturday,Clearance,69.2508992332177
50.68562974806027,2,0.09469036004798442,35.22316556559238,20.302445005211418,66.18969492427844,Apparel,New Customer,North America,Credit Card,Friday,Clearance,96.05334608767723
39.37696286273895,3,0.24768586387767716,34.945163619507426,4.9241271084757186,12.450117906445634,Groceries,Returning Customer,Europe,Credit Card,Saturday,Holiday Sale,86.02640052128136
54.73592430635182,2,0.11974356166734781,22.268143088943983,6.931948254732769,7.724341123987134,Apparel,New Customer,North America,Cash,Monday,Holiday Sale,84.01292757435412
40.80575765766197,4,0.12452813095020593,42.61514034261711,9.479327781960059,31.513406248379518,Groceries,Returning Customer,Asia,Credit Card,Thursday,Clearance,125.62984323270639
65.4993440501754,2,0.1407082688539807,41.053981418256086,0.7362589553252505,180.0555357465178,Groceries,Returning Customer,North America,Credit Card,Wednesday,Holiday Sale,149.21049577709059
42.16746707663763,7,0.22553664924299593,33.95320680192144,9.092253413508955,39.2254289210376,Groceries,New Customer,North America,PayPal,Thursday,Holiday Sale,211.4532336319095
46.77938483794324,1,0.14400746771357154,52.625345474673544,8.61369971665966,47.63358163943946,Electronics,New Customer,Asia,Bank Transfer,Tuesday,Holiday Sale,30.572059897861703
58.135172173696695,2,0.027384825761034726,30.627799426048178,20.67469295243253,29.81599444022968,Apparel,Returning Customer,Europe,Credit Card,Saturday,Clearance,122.09640734702332
37.69135683566045,3,0.06191993987989488,17.70202585388925,4.364355900654338,13.774686179847619,Groceries,Returning Customer,Asia,Cash,Friday,Holiday Sale,117.84572862082612
52.27459934604129,1,0.05636921009777252,54.0220597140154,2.7732083990195666,31.895410131853822,Groceries,Returning Customer,North America,Credit Card,Sunday,Holiday Sale,89.66036127332109
63.07142754282428,1,0.15235899552130072,45.11109307202983,6.472459974286721,4.127911601057982,Electronics,New Customer,North America,Credit Card,Sunday,Holiday Sale,113.9980653254097
33.92516765438772,3,0.00897883951956756,41.26041662451584,11.62612233378401,20.130889977295627,Groceries,New Customer,North America,Cash,Sunday,Holiday Sale,69.723352153255
51.84633858532304,2,0.08508498255382908,31.605546330851443,8.252949304244785,25.5332294108466,Electronics,VIP Customer,Asia,PayPal,Tuesday,Flash Sale,128.13406493332542
52.598827942484235,1,0.1821584823129506,38.420916010703344,1.487397957461292,71.17413243673526,Apparel,Returning Customer,Europe,PayPal,Sunday,Flash Sale,50.04573221897146
57.8182287177731,4,0.1063952026594805,22.396217063547557,4.2754451887155005,75.6667926819204,Electronics,VIP Customer,North America,PayPal,Sunday,Holiday Sale,470.9170656589545
37.63049289121918,2,0.2123136475256465,32.74857015677321,0.6591094347289705,1.8602360879399416,Groceries,New Customer,North America,PayPal,Friday,Holiday Sale,57.70733909182663
36.795433869157236,1,0.1173664010570371,25.963024568122194,13.444858971862011,29.98048118016406,Electronics,New Customer,Asia,PayPal,Wednesday,Holiday Sale,38.56297885441036
55.21941565616898,2,0.29377725851333353,37.61881263714354,21.451397564968193,47.746576165557094,Groceries,New Customer,Europe,Credit Card,Thursday,Clearance,76.33966161082601
52.96984673233186,3,0.2896068861174943,44.2346845850572,0.46748904084075144,23.06512997027983,Apparel,Returning Customer,North America,PayPal,Wednesday,Holiday Sale,105.13271901292143
52.504928503458764,1,0.23995221433937736,24.523748138250284,7.453408613369583,3.0168334204820804,Groceries,Returning Customer,Europe,Cash,Saturday,Clearance,25.173770268195383
53.46448209496975,0,0.28631715841545335,42.24912680768419,8.346647398920082,7.947468717647649,Electronics,New Customer,North America,Cash,Tuesday,Clearance,18.400933527482955
43.19975278421509,1,0.0614334724852989,36.99748260387656,5.777276130311848,11.290763798290579,Apparel,New Customer,Europe,PayPal,Monday,Holiday Sale,59.496026774878764
52.322536971610035,0,0.22527694973890205,41.8385238162556,6.9862965342257635,32.61231912680281,Electronics,Returning Customer,Asia,Credit Card,Sunday,Holiday Sale,26.735518714702316
52.93072473298681,1,0.09649758999583709,32.57775234638778,12.391052287165751,2.034829452256767,Groceries,Returning Customer,North America,Credit Card,Friday,Holiday Sale,70.38110040561911
42.85648581973632,2,0.2175882956828771,42.04015402666774,6.611169500018571,23.929916035273436,Apparel,Returning Customer,Europe,Cash,Monday,Flash Sale,68.95068868733698
68.65774511144757,1,0.11216803848995978,28.041934353520574,25.213897453536802,3.4601193331755997,Groceries,Returning Customer,North America,Credit Card,Wednesday,Holiday Sale,80.5859287285595
54.73832920911788,4,0.08682619792325565,18.177479034772087,7.784301561275409,15.081745112048552,Groceries,New Customer,North America,Credit Card,Friday,Clearance,156.10939474250858
38.08696502797351,1,0.28763852856649796,20.460679946646536,0.7450445335300646,16.630594679325853,Electronics,New Customer,Asia,Cash,Tuesday,Holiday Sale,54.558314323702156
56.5655360863383,2,0.06296563252675143,29.972336788292402,30.645393186902293,18.035524442145903,Apparel,Returning Customer,Europe,Cash,Tuesday,Holiday Sale,115.44119803223695
40.253183297726785,0,0.22757057838196879,18.874765122271203,1.5877383546804515,37.226300779689076,Electronics,Returning Customer,Asia,PayPal,Thursday,Holiday Sale,-8.037870396451721
57.87084603742452,0,0.20240164896136656,50.503725650539565,15.346083079343638,2.540487276789164,Electronics,New Customer,Asia,PayPal,Tuesday,Clearance,-23.426201778525197
61.58595579007404,5,0.09104329254241927,34.17168837250586,7.484605160152454,9.369175770027834,Apparel,Returning Customer,Asia,Credit Card,Wednesday,Clearance,240.93768161423367
41.7931768164829,0,0.13750290524768385,44.19272580733092,13.50512068986614,30.743833271476138,Electronics,New Customer,Asia,Bank Transfer,Thursday,Clearance,-21.352082117939226
59.63376129244322,0,0.042882928777298754,42.870683555092434,7.203742647836787,86.24026825918624,Apparel,Returning Customer,Asia,Bank Transfer,Thursday,Holiday Sale,-4.591186547520251
